participantId,participantNumber,gameId,name,totalTrials,finalScore,hit,correct_rejection,false_alarm,bad_hit,miss,mean_rt_hit_ms,median_rt_hit_ms,sd_rt_hit_ms,mean_rt_bad_hit_ms,median_rt_bad_hit_ms,sd_rt_bad_hit_ms,mean_rt_false_alarm_ms,median_rt_false_alarm_ms,sd_rt_false_alarm_ms,bad_hit_rate,correct_hit_rate,false_alarm_rate,sdt_z_hit,sdt_z_false_alarm,dprime,z_correct_hit_rate,z_bad_hit_rate,z_false_alarm_rate,emotions_observed,congruent_ratio
7022G,7022,80fa7740-d607-45c9-be33-8889ff63fd58,TagMeSwitch,50,60.0,32,0,18,0,0,342.34375,396.0,164.32788022043593,,,,450.94444444444446,419.5,159.81661263211225,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7023D,7023,3433831b-b401-4697-b599-5e53c5d4dc88,TagMeSwitch,50,53.0,32,0,18,0,0,508.46875,407.5,518.5599778278678,,,,537.3333333333334,515.0,169.9117417955569,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7024E,7024,6fe31370-68a8-4adf-b1da-5f43ca496749,TagMeSwitch,50,64.0,34,0,16,0,0,431.2352941176471,352.5,345.6861476194432,,,,803.75,578.5,635.7178095140432,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7025M,7025,f2af4023-7174-474b-b42c-afafc5a4dc48,TagMeSwitch,50,61.0,33,0,17,0,0,362.2121212121212,340.0,169.71736755112852,,,,479.0,430.0,174.7083283647348,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7026S,7026,ae285414-61c5-4cae-9626-239a89c40acb,TagMeSwitch,50,68.0,34,0,16,0,0,290.9117647058824,345.0,126.78623566605013,,,,249.4375,250.5,112.23366622067255,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7027M,7027,f7533921-d111-47cb-9ccb-d2e1d88ac66b,TagMeSwitch,50,39.0,33,0,17,0,0,668.6666666666666,472.0,417.78602976483864,,,,1002.0,876.0,529.0757270939577,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7028K,7028,d4770836-49c5-47ad-8f64-08ea2b5db15a,TagMeSwitch,50,48.0,32,0,18,0,0,461.84375,403.0,274.5733475512215,,,,540.4444444444445,505.5,267.31304015687016,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7029C,7029,2deb90a8-670e-437f-a5fa-6b3ed35318e2,TagMeSwitch,50,31.0,33,0,17,0,0,1006.0909090909091,598.0,1213.5633832755802,,,,1358.1764705882354,1025.0,904.7864551438448,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7030K,7030,a2d13a9d-f7d2-4f4a-9217-b0c182f35c18,TagMeSwitch,50,47.0,33,0,17,0,0,507.75757575757575,462.0,328.26428284834674,,,,664.7058823529412,650.0,372.6873295246771,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7031H,7031,bc4fd241-ce51-4959-93f5-3cad3ad5decf,TagMeSwitch,50,63.0,32,0,18,0,0,271.875,200.5,224.01522845700728,,,,548.3333333333334,522.0,388.2518891283914,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7032C,7032,3e3ee471-3161-4c5b-a636-568dea62408c,TagMeSwitch,50,29.0,30,0,20,0,0,774.5333333333333,710.5,510.7123310215559,,,,1120.55,1097.5,640.1768238459384,0.0,1.0,1.0,2.1411981209720183,1.9807523966472784,0.1604457243247399,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7032N,7032,d067deae-7bef-46bd-bb59-6874ed710bc2,TagMeSwitch,50,42.0,29,0,21,0,0,483.17241379310343,393.0,479.90684132931443,,,,871.0952380952381,675.0,642.8534751218123,0.0,1.0,1.0,2.128045234184984,2.00042356910598,0.12762166507900385,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7033I,7033,973d422e-d0bf-478f-bf0e-fdd83bf0db44,TagMeSwitch,50,46.0,32,0,18,0,0,522.5625,434.5,305.68040842810683,,,,862.2777777777778,683.5,680.6823397976609,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
